Dates,Raw Turbulence,Turbulence,Recession
date,number,number,number
2007-02-05,2.828431900230717,2.798915280251695,0
2007-02-12,2.40213192288574,2.7766455416030653,0
2007-02-19,2.0863913002237164,2.737904547881273,0
2007-02-26,3.8876263067547887,2.8024334718228614,0
2007-03-05,2.6743608823693226,2.795245309713146,0
2007-03-12,2.579616003781994,2.783142966711791,0
2007-03-19,3.634918116487447,2.830949432433603,0
2007-03-26,1.6273656398843317,2.763397464831601,0
2007-04-01,3.1570846776859467,2.7854934302414796,0
2007-04-09,2.620367630937925,2.7762256312615827,0
2007-04-16,2.19585350681916,2.7436518468768663,0
2007-04-23,1.8669052112310542,2.6944438393472323,0
2007-04-30,2.410350710445207,2.678498917225198,0
2007-05-07,2.2866863185551964,2.656508165824872,0
2007-05-14,2.8367474236743586,2.666624218053416,0
2007-05-21,3.209001510091143,2.697065516354875,0
2007-05-28,3.1322867005670507,2.7214926044542707,0
2007-06-04,4.47475271457364,2.81989553318249,0
2007-06-11,4.347637437283759,2.905641097595152,0
2007-06-18,4.644070696031385,3.0032116536618734,0
2007-06-25,3.0618310993830944,3.006501710343195,0
2007-07-02,2.8116138129238273,2.9955634931505135,0
2007-07-09,2.8914377769952004,2.9897193657637855,0
2007-07-16,4.181315876588577,3.056598538939923,0
2007-07-23,6.375568290563915,3.2428779974384887,0
2007-07-30,3.6429319871646855,3.265331302576302,0
2007-08-06,7.251353211094321,3.4890495218577033,0
2007-08-13,10.271454529226029,3.869716664567374,0
2007-08-20,7.457818297444681,4.0711013348805505,0
2007-08-27,4.14520092228623,4.075260225153698,0
2007-09-03,4.056619623601766,4.074214008579569,0
2007-09-10,3.5221267233135896,4.043227730234317,0
2007-09-17,4.879266302450538,4.090150969724569,0
2007-09-24,3.305574920870884,4.046116099729175,0
2007-10-01,3.742790451953733,4.029091739266507,0
2007-10-08,3.62177938633655,4.0062310535050765,0
2007-10-15,6.659061611399372,4.1551229919059,0
2007-10-22,3.266194969200932,4.105231295655081,0
2007-10-29,5.253972141730573,4.16970516519168,0
2007-11-05,5.429492114966182,4.240411573622407,0
2007-11-12,4.767158002233259,4.269975578970655,0
2007-11-19,4.866294128813973,4.3034443674412675,0
2007-11-26,5.2382658224222185,4.355911864121973,0
2007-12-03,5.103940123890689,4.39789546433501,100
2007-12-10,5.188610180744781,4.442274871266208,100
2007-12-17,3.295532811208508,4.3779131849686586,100
2007-12-24,3.3220279982831356,4.318650903136715,100
2007-12-31,5.127188783108077,4.364030647372994,100
2008-01-07,5.761833895167523,4.4424833153912235,100
2008-01-14,5.595032696541409,4.507170941576566,100
2008-01-21,10.261802940907957,4.830153617802961,100
2008-01-28,5.608509229956464,4.873839361513137,100
2008-02-04,5.760462418120321,4.923601689957473,100
2008-02-11,4.3829674067957995,4.893258219227184,100
2008-02-18,3.737908308196532,4.828413411377444,100
2008-02-25,5.9259144226451514,4.89001140996738,100
2008-03-03,6.139500901745157,4.960139866490409,100
2008-03-10,6.567178545042564,5.050336016871252,100
2008-03-16,11.832706550747192,5.431001224732468,100
2008-03-24,10.624612550819645,5.7224962300732525,100
2008-03-31,5.569719981731767,5.713921558129174,100
2008-04-07,3.8760163538591494,5.610767865313626,100
2008-04-14,5.671848914942356,5.6141960812061615,100
2008-04-21,4.312841484835357,5.541156660040013,100
2008-04-28,3.5325275880038114,5.428420972804449,100
2008-05-05,6.3037054756539055,5.477546917125936,100
2008-05-12,3.3950121700931217,5.360663223084464,100
2008-05-19,3.723659933617534,5.268785288320805,100
2008-05-26,3.7715607533754585,5.184752532227166,100
2008-06-02,4.026107714060312,5.119722795449757,100
2008-06-09,6.529399345029082,5.198841860691395,100
2008-06-16,4.270384144577854,5.146731533228538,100
2008-06-23,5.443330760036157,5.163378368691193,100
2008-06-29,5.103186641293646,5.16000006662013,100
2008-07-07,6.968017284609492,5.2614762756631155,100
2008-07-14,8.431133503154745,5.439375466119522,100
2008-07-21,4.722630999918442,5.399147690322393,100
2008-07-28,4.475541474711896,5.347309656659794,100
2008-08-04,6.442774259513088,5.408793360427811,100
2008-08-11,4.437418846219042,5.354274298174357,100
2008-08-18,4.248190662261397,5.292194593877211,100
2008-08-25,4.095043309789685,5.225003655233805,100
2008-09-01,7.189798400386505,5.335279110744897,100
2008-09-08,5.709210250835794,5.356266252992216,100
2008-09-15,14.295344240762173,5.857978149047749,100
2008-09-22,8.352597813105922,5.997990392290777,100
2008-09-29,13.879524621569875,6.440346918031826,100
2008-10-06,18.51132262942378,7.117838726436283,100
2008-10-13,11.425410993617543,7.359604180605106,100
2008-10-20,8.749052074348686,7.437587898634438,100
2008-10-27,12.374856837525602,7.714695511305029,100
2008-11-03,6.266467039096416,7.63341269290838,100
2008-11-10,7.377262179715271,7.619036069298479,100
2008-11-17,16.316506117978268,8.107187553711016,100
2008-11-24,14.332941171397538,8.456612254578104,100
2008-12-01,8.362481565498,8.451329104955738,100
2008-12-08,7.958699005004229,8.423679902002274,100
2008-12-15,10.19593694090137,8.523149046415192,100
2008-12-22,6.711794516558545,8.421485528449859,100
2008-12-29,10.140600265625078,8.517972024652847,100
2009-01-05,10.749006539667256,8.643190370238894,100
2009-01-12,8.447016706074548,8.63217998850392,100
2009-01-19,7.594633062625755,8.573946954164011,100
2009-01-26,7.033680562901452,8.487498444301112,100
2009-02-02,5.040591091252455,8.294038399988732,100
2009-02-09,4.686519384436237,8.091563915726988,100
2009-02-16,6.743352164422619,8.015894604534413,100
2009-02-23,8.656734638782256,8.05186219191766,100
2009-03-02,8.532163489372731,8.0788194323572,100
2009-03-09,12.919729152861459,8.350518817666373,100
2009-03-16,8.298257309543075,8.347585604602662,100
2009-03-23,7.202198532378407,8.283299967928572,100
2009-03-30,5.62760856457354,8.134247462609954,100
2009-04-05,5.923123411542084,8.01014660549773,100
2009-04-13,4.137434042561591,7.7927879511167,100
2009-04-20,4.240165258185688,7.5933945606933335,100
2009-04-27,5.220067662349192,7.460189957292744,100
2009-05-04,10.85325742005916,7.650628200757892,100
2009-05-11,6.497672704384352,7.585917781076509,100
2009-05-18,4.83225906553713,7.431366793026816,100
2009-05-25,5.28444465184671,7.3108693122341935,100
2009-06-01,7.543897809236171,7.323948196793181,100
2009-06-08,4.309147060253015,7.154740410876853,0
2009-06-15,5.809038392725848,7.079211960182495,0
2009-06-22,3.642170037987338,6.886305619957459,0
2009-06-28,3.8206360451301395,6.714242807979455,0
2009-07-06,3.259528876581901,6.520344614091639,0
2009-07-13,5.1683998499133,6.444465784985744,0
2009-07-20,4.481795424114949,6.334309562002602,0
2009-07-27,5.936735395995968,6.311995438675477,0
2009-08-03,6.400760496439027,6.316977438552305,0
2009-08-10,4.347287542726613,6.206427239345165,0
2009-08-17,3.608275767128354,6.060604202209926,0
2009-08-24,3.245678853282487,5.902614582251649,0
2009-08-31,3.475401574363049,5.766385583915968,0
2009-09-07,3.447996486995172,5.636264402380021,0
2009-09-14,3.754864537227423,5.530669541827762,0
2009-09-21,3.1643377168972293,5.397857541730354,0
2009-09-28,3.148861173039682,5.271631074761214,0
2009-10-05,3.9918548012158173,5.1998027517948175,0
2009-10-12,2.687859702703766,5.05881822166014,0
2009-10-19,3.5706946587645314,4.9752962638780565,0
2009-10-26,3.3535324653307423,4.884273656016641,0
2009-11-02,4.526945914746256,4.864218390939943,0
2009-11-09,3.1031269246943016,4.765375921966502,0
2009-11-16,2.716437063210108,4.6503778202456125,0
2009-11-23,3.5126973691576246,4.586524722979698,0
2009-11-30,6.164426594381716,4.675085550032978,0
2009-12-07,3.7789675020779256,4.6247903086731625,0
2009-12-14,3.5402505021864727,4.563919766610034,0
2009-12-20,3.656523104584954,4.51299150528354,0
2009-12-27,3.189048082812195,4.438684270726784,0
2010-01-04,4.388555991271554,4.435870786588275,0
2010-01-11,2.7211511138380624,4.339630966396948,0
2010-01-18,2.733329110082224,4.249476170670612,0
2010-01-25,2.9569923298435543,4.176934626756389,0
2010-02-01,3.241512735540005,4.1244334301792795,0
2010-02-08,3.3140806004476304,4.078951820640256,0
2010-02-15,3.686851014525133,4.056944893398983,0
2010-02-22,3.305168899003337,4.0147509490041235,0
2010-03-01,3.463912630011084,3.983834769749379,0
2010-03-08,2.23394388709896,3.885620941228586,0
2010-03-15,2.3330492010940245,3.7984817852025548,0
2010-03-22,3.2297139834905746,3.766559301406948,0
2010-03-28,2.367795304428311,3.68805271068042,0
2010-04-05,3.3632967133619784,3.6698255571201805,0
2010-04-12,3.0125430122632464,3.6329351225277593,0
2010-04-19,3.999231824579347,3.6534937766928337,0
2010-04-26,2.755733953578059,3.603106389573756,0
2010-05-03,5.788484297713295,3.7257622267183303,0
2010-05-10,4.478768061898072,3.7680251967724887,0
2010-05-17,4.595179381424227,3.814449793904281,0
2010-05-24,3.5907553943827346,3.8018947919818786,0
2010-05-31,3.57760360237217,3.789306294805593,0
2010-06-07,3.863294457195386,3.793458931273139,0
2010-06-14,3.1766192747845805,3.7588383815875304,0
2010-06-21,4.6069862452326555,3.8064412633821663,0
2010-06-28,3.561773057782207,3.792709092177932,0
2010-07-05,4.33748809725635,3.823285188274541,0
2010-07-12,3.191752294802999,3.787839970564332,0
2010-07-19,4.025364683991766,3.8011712083605307,0
2010-07-26,2.3659397206933095,3.7206178546543325,0
2010-08-02,3.6498405813376635,3.716645431542919,0
2010-08-09,5.513259913312523,3.817481654178261,0
2010-08-16,4.385668365816321,3.8493715238940753,0
2010-08-23,2.7951103352570636,3.790200390068808,0
2010-08-30,4.250177448868713,3.8160169186446056,0
2010-09-06,2.7530911208231985,3.7563594776735196,0
2010-09-13,3.844582805614963,3.7613110725917416,0
2010-09-20,3.277099023772887,3.7341343385439782,0
2010-09-27,2.9613143669021023,3.6907592864622636,0
2010-10-04,3.8402019778432543,3.6991468602307194,0
2010-10-11,4.053434880670911,3.7190315188865672,0
2010-10-18,2.7345207356715986,3.663775174506343,0
2010-10-25,2.088658759638036,3.5753706831155125,0
2010-11-01,6.006071384501978,3.7117954306459175,0
2010-11-08,4.672987467402915,3.7657429943537872,0
2010-11-15,5.2328422103497445,3.848084946215709,0
2010-11-22,3.5224908915799866,3.8298107561125247,0
2010-11-29,3.238558421133905,3.7966263124332964,0
2010-12-06,5.329405511941562,3.8826545985129015,0
2010-12-13,2.3738235607075415,3.7979704194688817,0
2010-12-19,2.518512414303212,3.726159959534049,0
2010-12-27,2.8683475795012527,3.678014650114556,0
2011-01-03,3.7947131338900917,3.684564432725462,0
2011-01-10,2.9685816903042874,3.6443794091990274,0
2011-01-17,3.530765683196032,3.638002760738315,0
2011-01-24,2.8187303854871106,3.59202053557644,0
2011-01-31,4.050564146353712,3.6177566108967323,0
2011-02-07,3.836962559709224,3.630059695438095,0
2011-02-14,2.347886797531972,3.558096860282209,0
2011-02-21,2.9625499340545733,3.524671379717378,0
2011-02-28,2.8380329634006567,3.486133326662449,0
2011-03-07,3.1735230795022855,3.468587861677839,0
2011-03-14,5.176974124043866,3.5644722148582852,0
2011-03-21,3.489294445561565,3.56025281088545,0
2011-03-28,3.366233026129794,3.549363317112689,0
2011-04-04,2.6833767471714607,3.500759225666315,0
2011-04-11,3.4360396754615263,3.497126796428139,0
2011-04-17,1.6891139758399372,3.3956508341923164,0
2011-04-25,2.686886683440542,3.3558709590847973,0
2011-05-02,3.866075836082297,3.3845065584794343,0
2011-05-09,3.12831795816958,3.3701277972039287,0
2011-05-16,1.5544903026193757,3.268223894899483,0
2011-05-23,2.2437733070383645,3.2107259015321343,0
2011-05-30,2.756557195369662,3.1852353707402994,0
2011-06-06,2.544579294505278,3.1492781081269596,0
2011-06-13,3.050257920595124,3.143720532043348,0
2011-06-20,4.208691181986282,3.203492741745219,0
2011-06-27,4.507949529108068,3.2767062755129888,0
2011-07-04,4.5904294234033305,3.3504398901343033,0
2011-07-11,4.117334879323756,3.3934823985035267,0
2011-07-18,2.2581916298909745,3.329763423809019,0
2011-07-25,4.913997000577518,3.41867962217789,0
2011-08-01,8.005479449950462,3.6761169151031154,0
2011-08-08,8.649116241354568,3.955229920322453,0
2011-08-15,6.482529328828265,4.097076336683991,0
2011-08-22,5.223185424463272,4.1602799832309945,0
2011-08-29,5.74453024357555,4.2491971179770385,0
2011-09-05,3.182297128372448,4.189316622760587,0
2011-09-12,5.114663193869038,4.241252335071687,0
2011-09-19,8.25242371355198,4.466382085640412,0
2011-09-26,7.003375531083183,4.608772586487927,0
2011-10-03,6.126525495789592,4.693957511701842,0
2011-10-10,6.161120671815289,4.776303052471308,0
2011-10-17,4.13298155219714,4.740196191101776,0
2011-10-24,7.276956843865743,4.882573626300189,0
2011-10-31,4.61982995528899,4.867826957176151,0
2011-11-07,3.0399973541016094,4.765238764402845,0
2011-11-14,3.364231383756465,4.686606262226047,0
2011-11-21,3.698179446369187,4.631130127822236,0
2011-11-28,4.893754126612637,4.64587008026063,0
2011-12-05,2.537556425484478,4.527539527303747,0
2011-12-12,4.891073392959268,4.547943115377144,0
2011-12-19,4.254609417606442,4.531479559976144,0
2011-12-26,2.5725580489567297,4.421533743767563,0
2012-01-02,3.9705665771530425,4.396222901583334,0
2012-01-09,3.369973341371866,4.3386239396563555,0
2012-01-16,3.3983010872436927,4.285847673263584,0
2012-01-23,3.8006528353168236,4.258615779500528,0
2012-01-30,2.3890555178493136,4.153685424832361,0
2012-02-06,2.9248455097671893,4.084715939995158,0
2012-02-13,2.2682661297334463,3.9827664459150123,0
2012-02-20,2.4743010164529826,3.8981027868905516,0
2012-02-27,3.350314300982785,3.867357781613924,0
2012-03-05,2.4409414150137203,3.787299182636406,0
2012-03-12,3.9113954589524322,3.7942641714382854,0
2012-03-19,2.7928708985127564,3.7380602857194116,0
2012-03-26,2.547008726794883,3.6712116983432317,0
2012-04-01,2.887615065903865,3.6272317987672618,0
2012-04-09,2.426242628108779,3.559825456102211,0
2012-04-16,2.8902378480662567,3.5222443913813724,0
2012-04-23,2.825112506835999,3.4831173852097574,0
2012-04-30,3.3706934710013954,3.4768075157537988,0
2012-05-07,2.9576891102404472,3.4476716384447785,0
2012-05-14,4.561894614352855,3.510208168793468,0
2012-05-21,2.115749615615697,3.4319432240594745,0
2012-05-28,4.549831885720617,3.494685493540548,0
2012-06-04,3.8536498014878884,3.514832612046833,0
2012-06-11,1.8634114293995632,3.4221454631187442,0
2012-06-18,3.066517667501272,3.4021856086602194,0
2012-06-25,2.813393830074937,3.369139265399752,0
2012-07-02,2.783353796205212,3.336261653320132,0
2012-07-09,3.090406442186118,3.3224628606144484,0
2012-07-16,3.0775727439014786,3.3087182344964727,0
2012-07-23,2.9891126918866378,3.2907801537467556,0
2012-07-30,2.6025538809260693,3.252152981154178,0
2012-08-06,2.4325269907051665,3.2061509090962796,0
2012-08-13,3.1803310479991143,3.204701751645738,0
2012-08-20,2.36639398350891,3.157651151974783,0
2012-08-27,1.9004009463566873,3.0870871200533854,0
2012-09-03,2.738729258695795,3.0675352956519553,0
2012-09-10,3.79563942588376,3.108400640400513,0
2012-09-17,2.9731339802267702,3.10080870612701,0
2012-09-24,3.161476259464127,3.104213714255976,0
2012-10-01,2.7592219820472454,3.0848508161666275,0
2012-10-08,2.8519350016502987,3.0717782559895954,0
2012-10-15,3.367780817163489,3.0883916031834593,0
2012-10-22,1.6769385263535619,3.009172829128843,0
2012-10-29,2.0402468534739753,2.954791192784653,0
2012-11-05,3.382482866806042,2.9787956819494203,0
2012-11-12,2.9679600134094075,2.978187522605059,0
2012-11-19,3.341457006322128,2.9985762720604456,0
2012-11-26,2.949564495081601,2.9958254523908163,0
2012-12-03,2.218064024428089,2.9521730576767404,0
2012-12-10,2.7393158625004252,2.9402263012968226,0
2012-12-17,2.7306857402310523,2.9284656932859425,0
2012-12-24,4.099629609975994,2.9941980730725715,0
2012-12-31,4.477637469428216,3.077457128788086,0
2013-01-07,2.02562985149354,3.018422599909787,0
2013-01-14,1.9540310310756002,2.9586828915331576,0
2013-01-21,2.188133453251209,2.915435274696848,0
2013-01-28,2.8020127699466992,2.909069358660382,0
2013-02-04,2.1261220252905755,2.8651259014409667,0
2013-02-11,2.1048744106494914,2.822456263985528,0
2013-02-18,3.494190506535426,2.860157810043883,0
2013-02-25,3.2558862553666996,2.8823683410290313,0
2013-03-04,3.1322908154856095,2.896395411684199,0
2013-03-11,2.2892858883240463,2.8623209724081207,0
2013-03-18,2.390119029582912,2.8358183138140163,0
2013-03-24,2.5871052110069708,2.821859119973902,0
2013-04-01,4.420226037592349,2.91156856181208,0
2013-04-08,3.077454763973774,2.9208790389250283,0
2013-04-15,3.047108111478661,2.9279637323816536,0
2013-04-22,2.7621392827876763,2.918656721174012,0
2013-04-29,2.780488830308247,2.9109019533338505,0
2013-05-06,3.8025399463959517,2.960945748533576,0
2013-05-13,2.5451108435926266,2.9376067286828227,0
2013-05-20,2.815048915673223,2.9307280871914303,0
2013-05-27,4.244714628893435,3.0044764849714602,0
2013-06-03,3.9734982777004784,3.0588634991147936,0
2013-06-10,1.7793287523538674,2.9870487320051815,0
2013-06-17,6.121499562244719,3.1629719392178117,0
2013-06-24,3.422104508960357,3.177515932801171,0
2013-07-01,4.752025108173654,3.265886342457932,0
2013-07-08,3.780446016389366,3.294766357823617,0
2013-07-15,2.372456076493623,3.243001059363231,0
2013-07-22,3.35814144992202,3.249463392921441,0
2013-07-29,2.1883551896057605,3.1899079656912552,0
2013-08-05,3.0915586193483544,3.184388041030454,0
2013-08-12,4.224878680245269,3.2427862933046496,0
2013-08-19,3.015093683281793,3.2300068890698177,0
2013-08-26,2.7520373697964398,3.203180521283399,0
2013-09-02,2.7191208405260787,3.1760123389978143,0
2013-09-09,2.5332185910049794,3.1399350980878062,0
2013-09-16,3.285182551007701,3.1480872112141687,0
2013-09-23,2.663702120889858,3.120900765092977,0
2013-09-30,3.016683874891891,3.115051520500265,0
2013-10-07,2.6922957307518507,3.0913240612328416,0
2013-10-14,2.2267728704660334,3.042800531429194,0
2013-10-21,3.1479717193950325,3.0487033366398597,0
2013-10-28,2.4228466090752176,3.0135766976425082,0
2013-11-04,2.8910053512984613,3.006697296583418,0
2013-11-11,4.061462714229558,3.0658967306083884,0
2013-11-18,2.4490201091165145,3.031274106236562,0
2013-11-25,2.351101017589894,2.9930989241408525,0
2013-12-02,3.015171828444643,2.994337781066014,0
2013-12-09,2.101585634136475,2.9442314532147,0
2013-12-16,3.666792447204435,2.9847856856317723,0
2013-12-23,2.24363168864097,2.9431879081419536,0
2013-12-30,1.6879258458034339,2.872735462128609,0
2014-01-06,2.7661439456947017,2.8667529400064553,0
2014-01-13,2.737707702549555,2.8595101873590325,0
2014-01-20,2.2993833775129398,2.8280726851710103,0
2014-01-27,4.1853870949286955,2.904252889325702,0
2014-02-03,3.4400688889417466,2.934325930580298,0
2014-02-10,2.9299600225133395,2.9340808909892715,0
2014-02-17,2.9799060437847955,2.936652859186387,0
2014-02-24,2.789151933601292,2.928374268357837,0
2014-03-03,3.8291419498408223,2.9789304735951867,0
2014-03-10,3.187119235048718,2.990615210923713,0
2014-03-17,3.6394212553067566,3.0270298961009834,0
2014-03-24,4.011591202965638,3.082289076155772,0
2014-03-31,2.3519270674814514,3.041297006427747,0
2014-04-07,4.183194260693585,3.105386774670304,0
2014-04-13,3.015777108604962,3.1003573705720227,0
2014-04-21,2.2341315931875108,3.0517398534434825,0
2014-04-28,2.514039313107217,3.021561041045685,0
2014-05-05,2.7783264800720517,3.0079093341314733,0
2014-05-12,2.206753766815442,2.962943927266973,0
2014-05-19,2.463539436703071,2.9349145069842253,0
2014-05-26,2.3515069618078766,2.902170357524517,0
2014-06-02,2.1367668763800682,2.8592115610694604,0
2014-06-09,2.3237552391309997,2.829158706971732,0
2014-06-16,2.347869048088857,2.8021459940677373,0
2014-06-23,2.6273376057341946,2.792334753123512,0
2014-06-29,2.884773672666098,2.7975229510178012,0
2014-07-07,2.832377579155981,2.7994791909782806,0
2014-07-14,2.6908304809191788,2.793381207449966,0
2014-07-21,2.265266100083649,2.7637403840658505,0
2014-07-28,3.321019395776879,2.7950180516261987,0
2014-08-04,3.1906530240351243,2.8172233363798087,0
2014-08-11,2.969502387799811,2.825770102804936,0
2014-08-18,2.2836412706920552,2.7953427494875296,0
2014-08-25,2.3774540330913805,2.771888458057231,0
2014-09-01,2.976522700555198,2.78337369556629,0
2014-09-08,3.076090348328962,2.7998026188921092,0
2014-09-15,2.568552706423488,2.7868235586125096,0
2014-09-22,3.4302170244401715,2.8229344590981946,0
2014-09-29,3.8465191253436806,2.880383852019702,0
2014-10-06,3.8160423414643505,2.9328983278349914,0
2014-10-13,4.222017876659408,3.0052510485482267,0
2014-10-20,4.31702665241531,3.078875355922653,0
2014-10-27,3.5934112661393063,3.107754037533513,0
2014-11-03,2.890939275452979,3.0955851599909883,0
2014-11-10,3.2303072772966925,3.1031465314217486,0
2014-11-17,3.580167136677888,3.1299196407567442,0
2014-11-24,5.37105153044658,3.255704708436561,0
2014-12-01,3.6746539477024993,3.2792185224418438,0
2014-12-08,5.396619777291748,3.398059123198939,0
2014-12-15,5.905687833667769,3.5388015081131208,0
2014-12-22,4.1608970057802,3.5737170454973097,0
2014-12-29,3.0855789071520734,3.546319956976405,0
2015-01-05,3.4238197667586934,3.5394445496038123,0
2015-01-12,4.7092852345094665,3.6051026620970608,0
2015-01-19,3.346310357672668,3.590577766138553,0
2015-01-26,3.4678628719177746,3.583690308356219,0
2015-02-02,5.339520374108649,3.6822374776107214,0
2015-02-09,3.359223038988156,3.6641080702292927,0
2015-02-16,2.4302570389941125,3.594857333052817,0
2015-02-23,3.439675027629834,3.586147619501313,0
2015-03-02,3.9493325267472863,3.6065316220441286,0
2015-03-09,4.393392828333532,3.650694748071233,0
2015-03-16,4.494345389235154,3.698045220163088,0
2015-03-23,2.6497393717229123,3.6392083338995826,0
2015-03-29,3.4195656830037673,3.6268807391536404,0
2015-04-06,4.11514539079693,3.6542849283203536,0
2015-04-13,3.479251769065271,3.644461071953667,0
2015-04-20,2.98261644297548,3.607314587254337,0
2015-04-27,4.8705873885588336,3.678216641498074,0
2015-05-04,3.172049394216204,3.649807656846364,0
2015-05-11,2.4707641106180556,3.583633027436087,0
2015-05-18,2.9634968431238136,3.5488274578606087,0
2015-05-25,2.749052560423626,3.50393954204203,0
2015-06-01,3.97592730664164,3.530430179736014,0
2015-06-08,1.5177421044677333,3.4174666781542222,0
2015-06-15,3.594295428500596,3.4273913133050495,0
2015-06-22,5.286773042663199,3.531750390852377,0
2015-06-28,2.9000076176414025,3.4962933934975378,0
2015-07-06,3.959980524933591,3.5223181524500404,0
2015-07-13,3.5570587851790805,3.5242679943398305,0
2015-07-20,4.090194039770575,3.556030982610962,0
2015-07-27,3.3708714726298177,3.54563877784975,0
2015-08-03,3.7322085929278153,3.5561101369538552,0
2015-08-10,3.6041111051998205,3.558804224288604,0
2015-08-17,4.497318521484129,3.61147898427676,0
2015-08-24,5.378663457088945,3.710663427431583,0
2015-08-31,4.479178687442439,3.753796874614299,0
2015-09-07,2.3236144154463294,3.673526901102911,0
2015-09-14,3.0935881672766397,3.640977441064403,0
2015-09-21,6.8150361790491045,3.8191236693224706,0
2015-09-28,3.9426253126010744,3.8260552839364226,0
2015-10-05,4.898584314311098,3.886251712935038,0
2015-10-12,2.5314009863002522,3.8102097846889538,0
2015-10-19,4.630326413502532,3.8562393941622886,0
2015-10-26,4.163101142667907,3.8734622207088636,0
2015-11-02,4.064223713579572,3.8841688406100983,0
2015-11-09,4.181498138016603,3.9008566517869077,0
2015-11-16,3.002892196986164,3.8504577795738077,0
2015-11-23,3.2620745880394053,3.817434368542401,0
2015-11-30,4.272799580709047,3.8429920540561007,0
2015-12-07,5.252740901900187,3.922115177087541,0
2015-12-14,3.88484823049683,3.9200235440958826,0
2015-12-20,3.5310000675578754,3.89818933409223,0
2015-12-27,2.5963628582340808,3.825123428365522,0
2016-01-04,4.724939526713784,3.8756262253453952,0
2016-01-11,4.180162856167026,3.892718553063861,0
2016-01-18,2.9997321845015263,3.842599079362421,0
2016-01-25,5.031508283925535,3.9093274256275867,0
2016-02-01,7.3297899060789025,4.101303233289396,0
2016-02-08,5.108666455954624,4.157842186540667,0
2016-02-15,3.5763393393287752,4.125204939563347,0
2016-02-22,2.783279191192644,4.049888434605909,0
2016-02-29,4.866295331778933,4.095709832841151,0
2016-03-07,3.0757064338393874,4.038461441005168,0
2016-03-14,3.4384734467542235,4.004786702445102,0
2016-03-20,3.392777772731644,3.9704372806199935,0
2016-03-28,3.9391474187560176,3.968681115616783,0
2016-04-04,3.2633660021287865,3.92909482009628,0
2016-04-11,3.113687034695613,3.883329497695969,0
2016-04-18,5.3343045350501335,3.964766468949177,0
2016-04-25,3.404431314024545,3.933317273250422,0
2016-05-02,3.3330784512462137,3.899628456810305,0
2016-05-09,2.593516614779365,3.8263220319617393,0
2016-05-16,3.2032497085527036,3.791351669561393,0
2016-05-23,2.187792865170336,3.7013508295096234,0
2016-05-30,2.9568231573220674,3.659563702180598,0
2016-06-06,2.7516573122870844,3.6086068320271423,0
2016-06-13,3.3335888332600367,3.5931712578214334,0
2016-06-20,5.0946851186672415,3.6774447552793683,0
2016-06-27,5.761965409000726,3.794439909698685,0
2016-07-04,4.067630310242196,3.809772908697953,0
2016-07-11,4.311827416909602,3.837951063042586,0
2016-07-18,1.8989647833721508,3.729124125395317,0
2016-07-25,2.939163938062074,3.6847870669271408,0
2016-08-01,3.1632357534997366,3.6555146409892623,0
2016-08-08,2.947759459838715,3.6157913949940954,0
2016-08-15,2.7932447585322615,3.5696253996713136,0
2016-08-22,2.3491202053993017,3.501123706767234,0
2016-08-29,2.7814431358355507,3.460731140074062,0
2016-09-05,4.093075133501655,3.4962218813267882,0
2016-09-12,3.6152744140127866,3.502903786550775,0
2016-09-19,3.4521094831277326,3.5000529213593023,0
2016-09-26,4.121395823453846,3.53492621879971,0
2016-10-03,4.214654222055034,3.573076420171915,0
2016-10-10,3.289364534372368,3.5571528955810425,0
2016-10-17,1.932685399646681,3.4659785408454784,0
2016-10-24,3.7493412535390953,3.481882467855787,0
2016-10-31,3.2515940385760964,3.468957371481011,0
2016-11-07,9.267233620710014,3.794389611230401,0
2016-11-14,3.624409595092731,3.784849365994298,0
2016-11-21,2.1865800204095764,3.6951454004535753,0
2016-11-28,3.2221251059784874,3.6685968113106533,0
2016-12-05,3.858572161190283,3.6792593083961833,0
2016-12-12,4.135206064548984,3.7048496334658116,0
2016-12-19,3.0306314251853204,3.667008673123552,0
2016-12-26,3.3025197720811614,3.646551483032654,0
2017-01-02,2.6794313474008513,3.5922712007009454,0
2017-01-09,2.5133779371548823,3.531717574741332,0
2017-01-16,3.0162864005793715,3.50278864582621,0
2017-01-23,2.9045617661706244,3.4692127510332544,0
2017-01-30,2.9996112128753545,3.442856041938408,0
2017-02-06,2.0235849140481776,3.3631984743945407,0
2017-02-13,2.2605137961318635,3.301309538931682,0
2017-02-20,2.9134266684978267,3.2795393462295843,0
2017-02-27,3.186424396428826,3.274313205672407,0
2017-03-06,2.7799120910385033,3.2465646033026423,0
2017-03-13,2.703292913872502,3.2160731063327983,0
2017-03-20,2.5694359624652385,3.179780152187685,0
2017-03-27,2.897436728547398,3.1639334334760703,0
2017-04-03,1.8268767181179564,3.088890206343039,0
2017-04-09,1.9180664153783782,3.023176916346522,0
2017-04-17,3.4430129692385187,3.0467405033760904,0
2017-04-24,2.7581409287029133,3.0305426538877875,0
2017-05-01,2.3265194194666416,2.9910288659678437,0
2017-05-08,2.772591951286112,2.9787689439956413,0
2017-05-15,2.707807452643055,2.963561044056684,0
2017-05-22,2.627429179312621,2.9446954121183393,0
2017-05-29,3.0701083681992882,2.9517343004770034,0
2017-06-05,3.468746634799211,2.9807519730928793,0
2017-06-12,2.109087065396805,2.9318291810371893,0
